"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"2860","2014-11-11",199.2963,97.12,-0.03,0,0,52.56,121,205.2021,2825.81,5174.94,"2014","11-11"
"2861","2014-11-10",199.3666,97.16,-0.08,0,0,9.78,176,205.2021,2825.81,5174.94,"2014","11-10"
"2862","2014-11-09",199.5428,97.24,-0.04,0,0,39.2,129.7,205.2021,2825.81,5174.94,"2014","11-09"
"2863","2014-11-08",199.6389,97.29,-0.02,0,0,54.48,92.9,205.2021,2825.81,5174.94,"2014","11-08"
"2864","2014-11-07",199.6825,97.31,-0.09,0,0,31.13,218.1,205.2021,2825.81,5174.94,"2014","11-07"
"2865","2014-11-06",199.7631,97.35,-0.12,0,0,10.02,263.6,205.2021,2825.81,5174.94,"2014","11-06"
"2866","2014-11-05",200.0181,97.47,-0.07,0,0,12.75,147.1,205.2021,2825.81,5174.94,"2014","11-05"
"2867","2014-11-04",200.1558,97.54,-0.02,0,0,61.75,105.3,205.2021,2825.81,5174.94,"2014","11-04"
"2868","2014-11-03",200.1418,97.53,-0.04,0,0,67.18,154.9,205.2021,2825.81,5174.94,"2014","11-03"
"2869","2014-11-02",200.1344,97.53,0.12,0,0,291.01,36.8,205.2021,2825.81,5174.94,"2014","11-02"
"2870","2014-11-01",199.8625,97.4,0.17,0,0,363.93,18.5,205.2021,2825.81,5174.94,"2014","11-01"
"2871","2014-10-31",199.5077,97.34,1.98,0,0,4151.15,93.6,204.9513,2817.41,5159.82,"2014","10-31"
"2872","2014-10-30",195.4397,95.36,-0.04,0,0,39.4,128.8,204.9513,2817.41,5159.82,"2014","10-30"
"2873","2014-10-29",195.5321,95.4,-0.05,0,0,56.53,168.3,204.9513,2817.41,5159.82,"2014","10-29"
"2874","2014-10-28",195.6688,95.47,0.02,0,0,146.44,109.1,204.9513,2817.41,5159.82,"2014","10-28"
"2875","2014-10-27",195.7293,95.5,0.05,0,0,127.02,19.2,204.9513,2817.41,5159.82,"2014","10-27"
"2876","2014-10-26",195.6691,95.47,0.17,0,0,352.59,3,204.9513,2817.41,5159.82,"2014","10-26"
"2877","2014-10-25",195.3931,95.34,0.15,0,0,302.55,2.3,204.9513,2818.1,5159.82,"2014","10-25"
"2878","2014-10-24",195.0921,95.19,-0.05,0,0,28.23,134.5,204.9513,2817.41,5159.82,"2014","10-24"
"2879","2014-10-23",195.1978,95.24,-0.07,0,0,14.3,151.4,204.9513,2817.41,5159.82,"2014","10-23"
"2880","2014-10-22",195.341,95.31,-0.06,0,0,49.84,174.8,204.9513,2817.41,5159.82,"2014","10-22"
"2881","2014-10-21",195.4701,95.37,0.04,0,0,119.42,29.7,204.9513,2817.41,5159.82,"2014","10-21"
"2882","2014-10-20",195.3811,95.33,0.07,0,0,162.57,20.3,204.9513,2817.41,5159.82,"2014","10-20"
"2883","2014-10-19",195.2441,95.26,0.21,0,0,429.78,2.6,204.9513,2817.41,5159.82,"2014","10-19"
"2884","2014-10-18",194.8153,95.05,0.24,0,0,498.9,13.6,204.9513,2817.41,5159.82,"2014","10-18"
"2885","2014-10-17",194.3284,94.82,0.04,0,0,93.55,13,204.9513,2817.41,5159.82,"2014","10-17"
"2886","2014-10-16",194.2446,94.78,0.04,0,0,124.4,48.7,204.9513,2817.41,5159.82,"2014","10-16"
"2887","2014-10-15",194.1632,94.74,0.01,0,0,117.05,103,204.9513,2817.41,5159.82,"2014","10-15"
"2888","2014-10-14",194.1444,94.73,0.03,0,0,159.3,95.9,204.9513,2817.41,5159.82,"2014","10-14"
"2889","2014-10-13",194.0798,94.7,0.06,0,0,191.88,64.9,204.9513,2817.41,5159.82,"2014","10-13"
"2890","2014-10-12",193.8779,94.6,0.18,0,0,402.18,24.5,204.9513,2817.41,5159.82,"2014","10-12"
"2891","2014-10-11",193.4806,94.4,0.17,0,0,369.22,23.7,204.9513,2817.41,5159.82,"2014","10-11"
"2892","2014-10-10",193.1165,94.23,0.06,0,0,192.07,61.2,204.9513,2817.41,5159.82,"2014","10-10"
"2893","2014-10-09",192.9869,94.16,0.08,0,0,244.31,83.1,204.9513,2817.41,5159.82,"2014","10-09"
"2894","2014-10-08",192.8215,94.08,0.11,0,0,249.79,34.1,204.9513,2817.41,5159.82,"2014","10-08"
"2895","2014-10-07",192.6104,93.98,0.06,0,0,184.53,62.7,204.9513,2817.41,5159.82,"2014","10-07"
"2896","2014-10-06",192.4743,93.91,0.1,0,0,246.78,41.4,204.9513,2817.41,5159.82,"2014","10-06"
"2897","2014-10-05",192.2602,93.81,0.18,0,0,394.33,19.2,204.9513,2817.41,5159.82,"2014","10-05"
"2898","2014-10-04",191.8114,93.59,0.21,0,0,452.61,16.7,204.9513,2817.41,5159.82,"2014","10-04"
"2899","2014-10-03",191.3688,93.37,0.19,0,0,410.59,18.7,204.9513,2817.41,5159.82,"2014","10-03"
"2900","2014-10-02",190.9608,93.17,0.15,0,0,329.72,17.1,204.9513,2817.41,5159.82,"2014","10-02"
"2901","2014-10-01",190.6265,93.01,0.19,0,0,398.07,4.7,204.9513,2817.41,5159.82,"2014","10-01"
"2902","2014-09-30",189.9928,92.89,0.05,0,0,153.52,47.8,204.5298,2798.26,5123.34,"2014","09-30"
"2903","2014-09-29",188.698,92.69,0.14,0,0,304.72,15.4,203.5859,2798.26,5123.34,"2014","09-29"
"2904","2014-09-28",188.4162,92.55,0.22,0,0,452.83,5.3,203.5859,2798.26,5123.34,"2014","09-28"
"2905","2014-09-27",187.9776,92.33,0.19,0,0,398.2,11.3,203.5859,2798.26,5123.34,"2014","09-27"
"2906","2014-09-26",187.5913,92.14,0.02,0,0,108.28,65.5,203.5859,2798.26,5123.34,"2014","09-26"
"2907","2014-09-25",187.5438,92.12,0.07,0,0,169.24,25.9,203.5859,2798.26,5123.34,"2014","09-25"
"2908","2014-09-24",187.4085,92.05,0.02,0,0,73.56,41.1,203.5859,2798.26,5123.34,"2014","09-24"
"2909","2014-09-23",187.3796,92.04,0.04,0,0,112.48,34.7,203.5859,2798.26,5123.34,"2014","09-23"
"2910","2014-09-22",187.3082,92,0.11,0,0,253.86,20.9,203.5859,2798.26,5123.34,"2014","09-22"
"2911","2014-09-21",187.0797,91.89,0.24,0,0,493.8,1.4,203.5859,2798.26,5123.34,"2014","09-21"
"2912","2014-09-20",186.5802,91.65,0.24,0,0,485.72,1.5,203.5859,2798.26,5123.34,"2014","09-20"
"2913","2014-09-19",186.0984,91.41,0.19,0,0,384.03,0.8,203.5859,2798.26,5123.34,"2014","09-19"
"2914","2014-09-18",185.7275,91.23,0.17,0,0,346.93,9.2,203.5859,2798.26,5123.34,"2014","09-18"
"2915","2014-09-17",185.3956,91.07,0.05,0,0,189.32,78.5,203.5859,2798.26,5123.34,"2014","09-17"
"2916","2014-09-16",185.2846,91.01,0.02,0,0,106.45,69.9,203.5859,2798.26,5123.34,"2014","09-16"
"2917","2014-09-15",185.2229,90.98,0.12,0,0,250.73,8.2,203.5859,2798.26,5123.34,"2014","09-15"
"2918","2014-09-14",184.9585,90.85,0.22,0,0,465.68,9.6,203.5859,2798.26,5123.34,"2014","09-14"
"2919","2014-09-13",184.5022,90.63,0.26,0,0,536.33,5.4,203.5859,2798.26,5123.34,"2014","09-13"
"2920","2014-09-12",183.9673,90.36,0.13,0,0,296.15,28.6,203.5859,2798.26,5123.34,"2014","09-12"
"2921","2014-09-11",183.6958,90.23,0.04,0,0,1220.48,1128.9,203.5859,2798.26,5123.34,"2014","09-11"
"2922","2014-09-10",183.6025,90.18,0.11,0,0,242.58,9.6,203.5859,2798.26,5123.34,"2014","09-10"
"2923","2014-09-09",183.3681,90.07,0.04,0,0,151.79,62.3,203.5859,2798.26,5123.34,"2014","09-09"
"2924","2014-09-08",183.2833,90.03,0.08,0,0,188.26,26.5,203.5859,2798.26,5123.34,"2014","09-08"
"2925","2014-09-07",183.1247,89.95,0.27,0,0,563.24,4,203.5859,2798.26,5123.34,"2014","09-07"
"2926","2014-09-06",182.5687,89.68,0.23,0,0,484.6,18,203.5859,2798.26,5123.34,"2014","09-06"
"2927","2014-09-05",182.1078,89.45,0.15,0,0,334.87,22.3,203.5859,2798.26,5123.34,"2014","09-05"
"2928","2014-09-04",181.7929,89.3,0.09,0,0,211.09,33.1,203.5859,2798.26,5123.34,"2014","09-04"
"2929","2014-09-03",181.6203,89.21,0.14,0,0,320.23,35.1,203.5859,2798.26,5123.34,"2014","09-03"
"2930","2014-09-02",181.3317,89.07,0.09,0,0,221.45,35.6,203.5859,2798.26,5123.34,"2014","09-02"
"2931","2014-09-01",181.1459,88.98,0.09,0,0,224.11,40.7,203.5859,2798.23,5123.34,"2014","09-01"
"2932","2014-08-31",180.9528,88.88,0.26,0,0,521.17,0.7,203.5859,2798.2,5123.34,"2014","08-31"
"2933","2014-08-30",180.6226,88.72,0.29,0,0,584.25,0,203.5859,2798.16,5123.34,"2014","08-30"
"2934","2014-08-29",180.2136,88.52,0.2,0,0,413.29,13.1,203.5859,2798.13,5123.34,"2014","08-29"
"2935","2014-08-28",179.8152,88.32,0.12,0,0,371.69,137.5,203.5859,2798.1,5123.34,"2014","08-28"
"2936","2014-08-27",179.5821,88.21,0,0,0,235.85,235.5,203.5859,2798.09,5123.34,"2014","08-27"
"2937","2014-08-26",179.5871,88.21,0.04,0,0,209.06,127,203.5859,2798.08,5123.34,"2014","08-26"
"2938","2014-08-25",179.4993,88.17,0.13,0,0,307.6,35.7,203.5859,2798.08,5123.34,"2014","08-25"
"2939","2014-08-24",179.2205,88.03,0.27,0,0,543.43,0.2,203.5859,2798.06,5123.34,"2014","08-24"
"2940","2014-08-23",178.6671,87.76,0.27,0,0,543.76,2.6,203.5859,2798.04,5123.34,"2014","08-23"
"2941","2014-08-22",178.1064,87.48,0.16,0,0,382.21,63.5,203.5859,2798.02,5123.34,"2014","08-22"
"2942","2014-08-21",177.775,87.32,0.08,0,0,299.27,132,203.5859,2798.01,5123.34,"2014","08-21"
"2943","2014-08-20",177.5925,87.23,0.12,0,0,325.51,80.8,203.5859,2798,5123.34,"2014","08-20"
"2944","2014-08-19",177.3408,87.11,0.15,0,0,372.71,64.6,203.5859,2797.99,5123.34,"2014","08-19"
"2945","2014-08-18",177.0346,86.96,0.21,0,0,466.76,34.1,203.5859,2797.97,5123.34,"2014","08-18"
"2946","2014-08-17",176.5891,86.74,0.3,0,0,642.81,29,203.5859,2797.94,5123.34,"2014","08-17"
"2947","2014-08-16",175.9695,86.44,0.3,0,0,630.25,23.7,203.5859,2797.92,5123.34,"2014","08-16"
"2948","2014-08-15",175.355,86.13,0.28,0,0,624.77,47.9,203.5859,2797.89,5123.34,"2014","08-15"
"2949","2014-08-14",174.7696,85.85,0.24,0,0,537.14,47.1,203.5859,2797.86,5123.34,"2014","08-14"
"2950","2014-08-13",174.2779,85.6,0.31,0,0,627.39,5.1,203.5859,2797.83,5123.34,"2014","08-13"
"2951","2014-08-12",173.6521,85.3,0.31,0,0,623.22,1.5,203.5859,2797.8,5123.34,"2014","08-12"
"2952","2014-08-11",173.0151,84.98,0.29,0,0,599.47,4.6,203.5859,2797.76,5123.34,"2014","08-11"
"2953","2014-08-10",172.4101,84.69,0.42,0,0,850.92,3,203.5859,2797.72,5123.34,"2014","08-10"
"2954","2014-08-09",171.5486,84.26,0.42,0,0,855.95,4.6,203.5859,2797.67,5123.34,"2014","08-09"
"2955","2014-08-08",170.6884,83.84,0.33,0,0,701.08,26.9,203.5859,2797.62,5123.34,"2014","08-08"
"2956","2014-08-07",170.0065,83.51,0.26,0,0,551.89,23.7,203.5859,2797.58,5123.34,"2014","08-07"
"2957","2014-08-06",169.4584,83.24,0.27,0,0,552.7,9.2,203.5859,2797.54,5123.34,"2014","08-06"
"2958","2014-08-05",168.9064,82.97,0.25,0,0,548.61,44.1,203.5859,2797.51,5123.34,"2014","08-05"
"2959","2014-08-04",168.3895,82.71,0.22,0,0,466.2,19.2,203.5859,2797.48,5123.34,"2014","08-04"
"2960","2014-08-03",167.9311,82.49,0.4,0,0,814.28,0,203.5859,2797.41,5123.34,"2014","08-03"
"2961","2014-08-02",167.1123,82.08,0.37,0,0,771.19,8.9,203.5859,2797.36,5123.34,"2014","08-02"
"2962","2014-08-01",166.3462,81.71,0.31,0,0,621.55,0.2,203.5859,2797.31,5123.34,"2014","08-01"
"2963","2014-07-31",165.7242,81.49,0.21,0,0,437.87,9.5,203.3746,2769.66,5123.34,"2014","07-31"
"2964","2014-07-30",165.448,81.35,0.2,0,0,406.78,7.2,203.3746,2769.64,5123.34,"2014","07-30"
"2965","2014-07-29",165.0291,81.15,0.22,0,0,451.36,4.7,203.3746,2769.58,5123.34,"2014","07-29"
"2966","2014-07-28",164.5703,80.92,0.22,0,0,464.26,14.8,203.3746,2769.54,5123.34,"2014","07-28"
"2967","2014-07-27",164.1138,80.7,0.32,0,0,649.43,1,203.3746,2769.49,5123.34,"2014","07-27"
"2968","2014-07-26",163.4472,80.37,0.28,0,0,565.88,1.3,203.3746,2769.44,5123.34,"2014","07-26"
"2969","2014-07-25",162.8665,80.08,0.22,0,0,456.66,19.2,203.3746,2769.39,5123.34,"2014","07-25"
"2970","2014-07-24",162.3961,79.85,0.14,0,0,367.08,87,203.3746,2769.35,5123.34,"2014","07-24"
"2971","2014-07-23",162.0975,79.7,0.14,0,0,320.67,45.2,203.3746,2769.31,5123.34,"2014","07-23"
"2972","2014-07-22",161.7949,79.56,0.11,0,0,314.04,88.5,203.3746,2769.27,5123.34,"2014","07-22"
"2973","2014-07-21",161.5416,79.43,0.17,0,0,369.38,20,203.3746,2769.22,5123.34,"2014","07-21"
"2974","2014-07-20",161.184,79.25,0.29,0,0,586.89,6.7,203.3746,2769.17,5123.34,"2014","07-20"
"2975","2014-07-19",160.5957,78.97,0.28,0,0,585.76,11.2,203.3746,2769.11,5123.34,"2014","07-19"
"2976","2014-07-18",160.0049,78.67,0.18,0,0,400.15,37.4,203.3746,2769.06,5123.34,"2014","07-18"
"2977","2014-07-17",159.6257,78.49,0.13,0,0,333.76,72.8,203.3746,2769.02,5123.34,"2014","07-17"
"2978","2014-07-16",159.3523,78.35,0.01,0,0,202.93,172.5,203.3746,2768.98,5123.34,"2014","07-16"
"2979","2014-07-15",159.3918,78.37,0.03,0,0,245.51,193.2,203.3746,2768.94,5123.34,"2014","07-15"
"2980","2014-07-14",159.3412,78.35,0.16,0,0,349.68,27.2,203.3746,2768.89,5123.34,"2014","07-14"
"2981","2014-07-13",159.0257,78.19,0.31,0,0,647.43,21.9,203.3746,2768.86,5123.34,"2014","07-13"
"2982","2014-07-12",158.3972,77.88,0.29,0,0,606.14,14.4,203.3746,2768.81,5123.34,"2014","07-12"
"2983","2014-07-11",157.8081,77.59,0.1,0,0,265.03,58.1,203.3746,2768.77,5123.34,"2014","07-11"
"2984","2014-07-10",157.5924,77.92,0.02,0,0,107.6,62.2,202.2546,2768.74,5123.34,"2014","07-10"
"2985","2014-07-09",157.5361,77.89,0.06,0,0,187.18,55.8,202.2546,2768.71,5123.34,"2014","07-09"
"2986","2014-07-08",157.4012,77.82,0.14,0,0,300.88,12.2,202.2546,2768.68,5123.34,"2014","07-08"
"2987","2014-07-07",157.0952,77.67,0.21,0,0,459.2,25.3,202.2546,2768.64,5123.34,"2014","07-07"
"2988","2014-07-06",156.6597,77.46,0.3,0,0,605.28,3.7,202.2546,2768.59,5123.34,"2014","07-06"
"2989","2014-07-05",156.0365,77.15,0.24,0,0,491.43,12.4,202.2546,2768.54,5123.34,"2014","07-05"
"2990","2014-07-04",155.5403,76.9,0.21,0,0,450.39,18.9,202.2546,2768.49,5123.34,"2014","07-04"
"2991","2014-07-03",155.0932,76.68,0.22,0,0,473.04,19.6,202.2546,2768.45,5123.34,"2014","07-03"
"2992","2014-07-02",154.629,76.45,0.21,0,0,428.69,9.7,202.2546,2768.43,5123.34,"2014","07-02"
"2993","2014-07-01",154.1207,76.2,0.2,0,0,433.63,27.9,202.2546,2768.41,5123.34,"2014","07-01"
"2994","2014-06-30",153.6926,76.12,0.12,0,0,259.97,26,201.9058,2768.39,5123.34,"2014","06-30"
"2995","2014-06-29",153.5135,76.03,0.25,0,0,505.28,0.5,201.9058,2768.34,5123.34,"2014","06-29"
"2996","2014-06-28",152.985,75.77,0.19,0,0,377.3,0,201.9058,2768.26,5123.34,"2014","06-28"
"2997","2014-06-27",152.5857,75.57,0.01,0,0,189.12,162,201.9058,2768.21,5123.34,"2014","06-27"
"2998","2014-06-26",152.525,75.54,-0.07,0,0,136.6,273.9,201.9058,2768.18,5123.34,"2014","06-26"
"2999","2014-06-25",152.6435,75.6,-0.14,0,0,156.01,440.2,201.9058,2768.17,5123.34,"2014","06-25"
"3000","2014-06-24",152.9147,75.74,-0.02,0,0,188.83,237.1,201.9058,2768.15,5123.34,"2014","06-24"
"3001","2014-06-23",152.9373,75.75,0.14,0,0,323.35,37.1,201.9058,2768.13,5123.34,"2014","06-23"
"3002","2014-06-22",152.6242,75.59,0.2,0,0,413.16,0.1,201.9058,2768.11,5123.34,"2014","06-22"
"3003","2014-06-21",152.2011,75.38,0.17,0,0,339.05,0.8,201.9058,2768.08,5123.34,"2014","06-21"
"3004","2014-06-20",151.8489,75.21,0.11,0,0,252.45,38.6,201.9058,2768.05,5123.34,"2014","06-20"
"3005","2014-06-19",151.6232,75.1,0.04,0,0,252.18,162,201.9058,2768.02,5123.34,"2014","06-19"
"3006","2014-06-18",151.5288,75.05,0,0,0,190.85,200.1,201.9058,2768,5123.34,"2014","06-18"
"3007","2014-06-17",151.5255,75.05,0.08,0,0,257.82,105.3,201.9058,2767.97,5123.34,"2014","06-17"
"3008","2014-06-16",151.3433,74.96,0.11,0,0,284.63,57.2,201.9058,2767.94,5123.34,"2014","06-16"
"3009","2014-06-15",151.1032,74.84,0.19,0,0,397.95,15,201.9058,2767.91,5123.34,"2014","06-15"
"3010","2014-06-14",150.6959,74.64,0.19,0,0,401.4,16.9,201.9058,2767.87,5123.34,"2014","06-14"
"3011","2014-06-13",150.2873,74.43,0.16,0,0,342.26,9.5,201.9058,2767.83,5123.34,"2014","06-13"
"3012","2014-06-12",149.9276,74.26,0.07,0,0,226.74,87.7,201.9058,2767.78,5123.34,"2014","06-12"
"3013","2014-06-11",149.764,74.18,0.09,0,0,347.31,160.7,201.9058,2767.73,5123.34,"2014","06-11"
"3014","2014-06-10",149.5507,74.07,0.26,0,0,530.84,8.8,201.9058,2767.69,5123.34,"2014","06-10"
"3015","2014-06-09",149.0198,73.81,0.32,0,0,652.93,2.2,201.9058,2767.63,5123.34,"2014","06-09"
"3016","2014-06-08",148.3593,73.48,0.36,0,0,735.63,1,201.9058,2767.56,5123.34,"2014","06-08"
"3017","2014-06-07",147.6094,73.11,0.35,0,0,701.43,0.2,201.9058,2767.51,5123.34,"2014","06-07"
"3018","2014-06-06",146.8862,72.75,0.23,0,0,468.14,7.3,201.9058,2767.47,5123.34,"2014","06-06"
"3019","2014-06-05",146.4046,72.51,0.12,0,0,309.64,71.1,201.9058,2767.44,5123.34,"2014","06-05"
"3020","2014-06-04",146.1571,72.39,0.06,0,0,314.08,196.1,201.9058,2767.41,5123.34,"2014","06-04"
"3021","2014-06-03",146.0277,72.32,0.28,0,0,574.22,7.9,201.9058,2767.38,5123.34,"2014","06-03"
"3022","2014-06-02",145.4382,72.03,0.28,0,0,578.47,15.1,201.9058,2767.37,5123.34,"2014","06-02"
"3023","2014-06-01",144.849,71.74,0.32,0,0,656.64,2.4,201.9058,2767.36,5123.34,"2014","06-01"
"3024","2014-05-31",144.1794,71.41,0.26,0,0,543.47,10.2,201.9058,2767.34,5123.34,"2014","05-31"
"3025","2014-05-30",143.623,71.13,0.19,0,0,409.28,19.6,201.9058,2767.34,5123.34,"2014","05-30"
"3026","2014-05-29",143.2209,70.93,0.21,0,0,465.37,35,201.9058,2767.34,5123.34,"2014","05-29"
"3027","2014-05-28",142.767,70.71,0.14,0,0,346,72.5,201.9058,2767.33,5123.34,"2014","05-28"
"3028","2014-05-27",142.732,70.69,0.2,0,0,410.14,13.8,201.9058,2767.33,5123.34,"2014","05-27"
"3029","2014-05-26",142.3243,70.49,0.21,0,0,425.26,8.1,201.9058,2767.32,5123.34,"2014","05-26"
"3030","2014-05-25",141.871,70.27,0.29,0,0,578.03,0.6,201.9058,2767.3,5123.34,"2014","05-25"
"3031","2014-05-24",141.292,69.98,0.29,0,0,580.35,2.4,201.9058,2767.26,5123.34,"2014","05-24"
"3032","2014-05-23",140.7101,69.92,0.18,0,0,377.09,23.3,201.2338,2767.23,5123.34,"2014","05-23"
"3033","2014-05-22",140.3546,69.75,0.16,0,0,350.26,25.3,201.2338,2767.22,5123.34,"2014","05-22"
"3034","2014-05-21",140.0158,69.58,0.15,0,0,392.67,97.5,201.2338,2767.22,5123.34,"2014","05-21"
"3035","2014-05-20",139.7055,69.42,0.21,0,0,466.19,35.5,201.2338,2767.22,5123.34,"2014","05-20"
"3036","2014-05-19",139.2553,69.2,0.2,0,0,423.6,17.8,201.2338,2767.22,5123.34,"2014","05-19"
"3037","2014-05-18",138.8289,68.99,0.3,0,0,608.54,13.7,201.2338,2767.22,5123.34,"2014","05-18"
"3038","2014-05-17",138.2251,68.69,0.25,0,0,542.99,33.1,201.2338,2767.22,5123.34,"2014","05-17"
"3039","2014-05-16",137.7072,68.43,0.18,0,0,381.61,10.5,201.2338,2767.22,5123.34,"2014","05-16"
"3040","2014-05-15",137.3241,68.24,0.09,0,0,243.12,69.1,201.2338,2767.22,5123.34,"2014","05-15"
"3041","2014-05-14",137.1491,68.15,0.09,0,0,272.63,81.8,201.2338,2767.22,5123.34,"2014","05-14"
"3042","2014-05-13",136.9584,68.06,0.15,0,0,309.65,17.5,201.2338,2767.22,5123.34,"2014","05-13"
"3043","2014-05-12",136.661,67.91,0.12,0,0,274.35,29.3,201.2338,2767.22,5123.34,"2014","05-12"
"3044","2014-05-11",136.401,67.78,0.22,0,0,457.52,10.1,201.2338,2767.22,5123.34,"2014","05-11"
"3045","2014-05-10",135.9346,67.55,0.23,0,0,489.38,24.6,201.2338,2767.22,5123.34,"2014","05-10"
"3046","2014-05-09",135.4501,67.31,0.23,0,0,485.35,20.9,201.2338,2767.22,5123.34,"2014","05-09"
"3047","2014-05-08",134.9757,67.07,0.22,0,0,481.25,34.3,201.2338,2767.22,5123.34,"2014","05-08"
"3048","2014-05-07",134.5241,66.86,0.23,0,0,505.16,50.3,201.1973,2766.88,5122.77,"2014","05-07"
"3049","2014-05-06",134.0411,66.62,0.26,0,0,531.13,5.4,201.1973,2766.88,5122.77,"2014","05-06"
"3050","2014-05-05",133.4898,66.35,0.2,0,0,458.4,49.1,201.1973,2766.88,5122.77,"2014","05-05"
"3051","2014-05-04",133.0631,66.14,0.22,0,0,463.5,20.9,201.1973,2766.87,5122.77,"2014","05-04"
"3052","2014-05-03",132.6115,65.91,0.26,0,0,528.49,5.2,201.1973,2766.84,5122.77,"2014","05-03"
"3053","2014-05-02",132.0651,65.64,0.29,0,0,599.98,21.1,201.1973,2766.82,5122.77,"2014","05-02"
"3054","2014-05-01",131.4602,65.34,0.34,0,0,686.85,4.5,201.1973,2766.8,5122.77,"2014","05-01"
"3055","2014-04-30",130.7581,65.02,0.21,0,0,435.7,10.6,201.0971,2766.78,5122.77,"2014","04-30"
"3056","2014-04-29",130.312,64.8,0.21,0,0,436.45,23.1,201.0971,2766.76,5122.77,"2014","04-29"
"3057","2014-04-28",129.8787,64.59,0.16,0,0,325.55,4.4,201.0971,2766.74,5122.77,"2014","04-28"
"3058","2014-04-27",129.5421,64.42,0.2,0,0,409.24,8.6,201.0971,2766.71,5122.77,"2014","04-27"
"3059","2014-04-26",129.1266,64.21,0.21,0,0,427.53,8.1,201.0971,2766.66,5122.77,"2014","04-26"
"3060","2014-04-25",128.6907,63.99,0.29,0,0,591.59,11.9,201.0971,2766.62,5122.77,"2014","04-25"
"3061","2014-04-24",128.0914,63.7,0.27,0,0,554.23,3.6,201.0971,2766.59,5122.77,"2014","04-24"
"3062","2014-04-23",127.523,63.41,0.24,0,0,515.23,29.5,201.0971,2766.57,5122.77,"2014","04-23"
"3063","2014-04-22",127.0299,63.17,0.27,0,0,561.28,8.3,201.0971,2766.55,5122.77,"2014","04-22"
"3064","2014-04-21",126.4581,62.88,0.36,0,0,739.64,8.1,201.0971,2766.52,5122.77,"2014","04-21"
"3065","2014-04-20",125.6969,62.51,0.33,0,0,665.37,2.9,201.0971,2766.46,5122.77,"2014","04-20"
"3066","2014-04-19",125.0064,62.16,0.25,0,0,513.92,5.8,201.0971,2766.42,5122.77,"2014","04-19"
"3067","2014-04-18",124.4716,61.9,0.26,0,0,539.67,16.5,201.0971,2766.4,5122.77,"2014","04-18"
"3068","2014-04-17",123.9308,61.63,0.2,0,0,479.49,83.2,201.0971,2766.39,5122.77,"2014","04-17"
"3069","2014-04-16",123.5353,61.43,0.09,0,0,272.06,96.9,201.0971,2766.38,5122.77,"2014","04-16"
"3070","2014-04-15",123.3314,61.33,0.04,0,0,196.73,113.9,201.0971,2766.37,5122.77,"2014","04-15"
"3071","2014-04-14",123.2362,61.28,0.16,0,0,371.47,58.4,201.0971,2766.37,5122.77,"2014","04-14"
"3072","2014-04-13",122.9289,61.13,0.2,0,0,455.8,44.3,201.0971,2766.37,5122.77,"2014","04-13"
"3073","2014-04-12",122.5195,60.93,0.2,0,0,459.96,53.7,201.0971,2766.35,5122.77,"2014","04-12"
"3074","2014-04-11",122.1149,60.72,0.11,0,0,283.33,65.1,201.0971,2766.34,5122.77,"2014","04-11"
"3075","2014-04-10",121.8992,60.62,0.08,0,0,226.31,73.7,201.0971,2766.34,5122.77,"2014","04-10"
"3076","2014-04-09",121.7486,60.54,0.07,0,0,223.6,90.6,201.0971,2766.33,5122.77,"2014","04-09"
"3077","2014-04-08",121.6177,60.48,0.2,0,0,432.66,26.2,201.0971,2766.32,5122.77,"2014","04-08"
"3078","2014-04-07",121.2138,60.28,0.23,0,0,483.88,20.4,201.0971,2766.3,5122.77,"2014","04-07"
"3079","2014-04-06",112.3186,60.69,0.21,0,0,416.85,20.6,185.0631,2569.07,4693.45,"2014","04-06"
"3080","2014-04-05",111.9252,60.48,0.23,0,0,455.59,25.2,185.0631,2569.04,4693.45,"2014","04-05"
"3081","2014-04-04",111.4979,60.25,0.16,0,0,337.14,39.1,185.0631,2569.02,4693.45,"2014","04-04"
"3082","2014-04-03",111.3206,60.15,0.17,0,0,363.94,52.9,185.0631,2568.99,4693.45,"2014","04-03"
"3083","2014-04-02",111.0115,59.97,0.14,0,0,293.81,27.5,185.1081,2569.04,4693.45,"2014","04-02"
"3084","2014-04-01",110.7448,60.43,-0.1,0,0,579.03,753.8,183.2591,2621.47,4689.56,"2014","04-01"
"3085","2014-03-31",110.9181,60.37,0.07,0,0,311.5,178.8,183.7214,2626.28,4667.98,"2014","03-31"
"3086","2014-03-30",110.783,60.3,0.12,0,0,358.82,145.6,183.7214,2626.27,4667.98,"2014","03-30"
"3087","2014-03-29",110.5349,60.16,0.08,0,0,323.32,178.9,183.7214,2625.74,4667.98,"2014","03-29"
"3088","2014-03-28",110.3894,60.09,0.05,0,0,211.32,122.5,183.7214,2626.25,4667.98,"2014","03-28"
"3089","2014-03-27",110.2036,59.98,-0.13,0,0,88.77,321.9,183.7214,2626.24,4667.98,"2014","03-27"
"3090","2014-03-26",110.444,60.11,-0.22,0,0,70.26,469.2,183.7214,2626.24,4667.98,"2014","03-26"
"3091","2014-03-25",110.8469,60.33,-0.29,0,0,86.11,622.8,183.7214,2626.23,4667.98,"2014","03-25"
"3092","2014-03-24",111.6229,60.76,-0.11,0,0,82.97,286.9,183.7214,2626.22,4667.98,"2014","03-24"
